step,leg,pc,pc_meas,sw,ca_iface,ca_bulk,ca_flux,plate_leak,scrubbed,u_max,m_red,m_blue
26000,0,0.00683,0.006951332092285156,0.9617255926132202,0.00404452420771122,0.00044579911045730116,0.0002161603420972824,1.9392788090044633e-05,2.8103975821692356e-05,0.038402214646339417,811425.25,4767119.5
28000,0,0.00683,0.0069512128829956055,0.9597280025482178,0.003976795449852943,0.0004318585619330406,0.00021161362528800964,2.8001026294077747e-05,4.7496782101631024e-05,0.03862544149160385,819498.9375,4758454.0
30000,0,0.00683,0.0069510539372762414,0.9577222466468811,0.003972884640097618,0.00042759524658322336,0.00020959493704140184,3.868513522320427e-05,7.549780111975116e-05,0.038582943379879,827598.875,4750064.0
32000,0,0.00683,0.006950934727986691,0.955778956413269,0.003972537443041801,0.0004121415317058563,0.00020017733331769702,5.153617530595511e-05,0.00011418289632518855,0.03853660449385643,835439.4375,4741857.5
34000,0,0.00683,0.00695081551869714,0.9540088772773743,0.003947337344288825,0.0003899797797203064,0.00018524836050346494,6.644548557233065e-05,0.00016571904980327082,0.03856698051095009,842573.5,4733923.0
36000,0,0.00683,0.006950696309407589,0.9523862600326538,0.003900865465402603,0.0003692758036777377,0.00017410351429134605,8.328165131388232e-05,0.00023216452082368624,0.03861090913414955,849118.5,4726454.5
38000,0,0.00683,0.0069506168365478516,0.9508507251739502,0.003862586989998817,0.00035463913809508085,0.00016414140118286015,0.00010200007091043517,0.0003154460921020348,0.03855355083942413,855307.4375,4719463.5
40000,0,0.00683,0.0069504578908284875,0.9494163393974304,0.0038292139768600466,0.00033925708848983046,0.0001537184929475188,0.0001224906009156257,0.0004174461848403428,0.03819531202316284,861089.125,4712899.0
42000,0,0.00683,0.006950418154398619,0.9480991959571838,0.003798389807343483,0.0003181567415595054,0.00014235589187592266,0.0001445435918867588,0.000539936814859799,0.03800415247678757,866394.125,4706767.5
44000,0,0.00683,0.006950418154398619,0.9468643069267273,0.003757452592253685,0.00030772392638027667,0.00013367955107241867,0.00016801440506242216,0.0006844804067465578,0.03751770406961441,871371.125,4701071.5
46000,0,0.00683,0.006950338681538937,0.9456912279129028,0.0037319216877222065,0.0002966791624203324,0.00012755297357216477,0.00019281618006061763,0.0008524948991204713,0.03715555742383003,876097.0,4695751.0
48000,0,0.00683,0.006950338681538937,0.9444858431816101,0.003748476132750511,0.0003099867375567555,0.00013308573979884384,0.0002189663500757888,0.0010453111373887498,0.037514399737119675,880981.25,4690724.0
50000,0,0.00683,0.006950179735819517,0.9431027173995972,0.0037952303886413575,0.0003298092633485794,0.00014397503109648822,0.000247349264100194,0.0012642775020164539,0.03758099675178528,886584.875,4685666.5
52000,0,0.00683,0.006950179735819517,0.9416865110397339,0.003703440725803375,0.00030735824257135393,0.00013896862510591744,0.0002779214992187917,0.0015116267661166478,0.037580911070108414,892300.5,4680298.0
54000,0,0.00683,0.0069501399993896484,0.940406084060669,0.003632717207074165,0.00029511456377804277,0.00013629898894578217,0.0003089847741648555,0.0017895484981660832,0.03758088871836662,897457.3125,4674902.5
56000,0,0.00683,0.0069501399993896484,0.9391608834266663,0.003626253455877304,0.0002918761223554611,0.00013096601469442248,0.00034090541885234416,0.002098533621576904,0.037514787167310715,902463.25,4669665.0
58000,0,0.00683,0.006950060526529966,0.9380013346672058,0.0036066066473722457,0.00027493759989738464,0.00012062303721904755,0.0003735884965863079,0.002439439011325418,0.037110835313797,907116.25,4664620.5
60000,0,0.00683,0.006949981053670284,0.9369820952415466,0.0035710353404283524,0.0002583697903901338,0.00011155524989590048,0.00040635679033584893,0.0028130275370155562,0.03712107986211777,911201.375,4659873.0
62000,0,0.00683,0.0069498419761657715,0.9359970688819885,0.003537249565124512,0.000249364273622632,0.00010612044716253876,0.0004395137948449701,0.003219384327351405,0.03699961677193642,915145.8125,4655461.0
64000,0,0.00683,0.0069498419761657715,0.9350271821022034,0.0035200562328100205,0.0002469326602295041,0.00010435989825055003,0.00047338168951682746,0.0036588980057810534,0.0371229313313961,919042.3125,4651303.0
66000,0,0.00683,0.006949782371520996,0.9340635538101196,0.0035242680460214615,0.00024536363780498506,0.00010238116374239326,0.0005081847193650901,0.004132279462467237,0.03733586147427559,922920.1875,4647270.5
68000,0,0.00683,0.006949742635091127,0.9331195950508118,0.003540477156639099,0.0002424785168841481,9.984903736039996e-05,0.0005435937200672925,0.004640464007209345,0.037245508283376694,926715.125,4643347.5
70000,0,0.00683,0.006949663162231445,0.9321887493133545,0.0035432290285825727,0.00023882866371423007,9.89551655948162e-05,0.0005795156466774642,0.005184058018314942,0.037308596074581146,930456.875,4639518.0
72000,0,0.00683,0.0069496234258015765,0.9312992095947266,0.0035424686968326567,0.0002316460013389587,9.296410717070102e-05,0.0006157389143481851,0.005763573199331119,0.03890835866332054,934026.0,4635778.5
74000,0,0.00683,0.006949663162231445,0.930467963218689,0.003523692861199379,0.00022766992915421725,8.844020194374025e-05,0.0006517814472317696,0.006379312695755913,0.038908641785383224,937356.9375,4632191.0
76000,0,0.00683,0.006949643294016539,0.929682195186615,0.003505843132734298,0.0002227001590654254,8.438984514214097e-05,0.0006879541324451566,0.007031093793741717,0.03892922028899193,940504.1875,4628777.0
78000,0,0.00683,0.006949504216512026,0.9289315342903137,0.0034931592643260953,0.00021615372970700266,8.037866209633648e-05,0.0007242248975671828,0.007719047809771552,0.0386563204228878,943516.5,4625513.5
80000,0,0.00683,0.006949464480082157,0.928218424320221,0.0034818369895219803,0.00021364022977650164,7.74694315623492e-05,0.0007603821577504277,0.008443272940169378,0.03989524394273758,946377.625,4622419.5
82000,0,0.00683,0.006949404875437437,0.9275065660476685,0.003473452851176262,0.00021280383225530386,7.606300641782582e-05,0.0007968434947542846,0.009203655272542789,0.04010051488876343,949231.25,4619459.0
84000,0,0.00683,0.006949305534362793,0.9268089532852173,0.0034599751234054565,0.00021598513703793287,7.56090972572565e-05,0.0008336619357578456,0.010000499058335378,0.04013849049806595,952037.3125,4616590.5
86000,0,0.00683,0.006949325402577755,0.926102876663208,0.003439571335911751,0.00021689163986593485,7.428782409988344e-05,0.0008709962712600827,0.010834160994093223,0.04020144045352936,954875.6875,4613773.5
88000,0,0.00683,0.006949325402577755,0.9254437685012817,0.0034255508333444597,0.00021069860085844993,7.001286139711738e-05,0.0009084383491426706,0.011705156974315001,0.04020179063081741,957519.0,4610996.0
90000,0,0.00683,0.006949305534362793,0.9248415231704712,0.0034109409898519516,0.0002009765477851033,6.549459067173302e-05,0.0009451414807699621,0.012613594974211707,0.04020177572965622,959925.875,4608320.0
92000,0,0.00683,0.006949404875437437,0.9242652058601379,0.0034012358635663984,0.00019563310779631136,6.279117660596966e-05,0.0009813504293560982,0.013558736978850617,0.04021212086081505,962228.9375,4605795.0
94000,0,0.00683,0.006949484348297119,0.9236749410629272,0.0034422550350427625,0.0002007825532928109,6.283729453571141e-05,0.0010174718918278813,0.014540087524622037,0.040240030735731125,964581.1875,4603408.5
96000,0,0.00683,0.00694960355758667,0.923050582408905,0.0033734306693077084,0.00020241271704435349,6.357140955515206e-05,0.001054507913067937,0.015557559882111206,0.04025063291192055,967093.875,4601071.0
98000,0,0.00683,0.006949524084726988,0.9224597811698914,0.0033556297421455383,0.00020133450161665675,6.281723617576062e-05,0.0010920640779659152,0.016612067213102533,0.04024332016706467,969475.375,4598712.0
100000,0,0.00683,0.006949444611867306,0.9218875765800476,0.0033499930053949357,0.00020099298562854527,6.205975078046321e-05,0.0011294796131551266,0.017704131174653127,0.04025036096572876,971785.6875,4596381.0
102000,0,0.00721,0.007329503695170048,0.9206477999687195,0.0033635564148426053,0.0002463335869833827,9.237218764610588e-05,0.0011753960279747844,0.018833609740070357,0.04010931774973869,977721.0625,4593657.5
104000,0,0.00721,0.007329384485880497,0.9198012351989746,0.0033425316214561462,0.00023760164622217418,8.577207336202264e-05,0.0012205663369968534,0.02000900506955321,0.040109556168317795,981145.9375,4590368.5
106000,0,0.00721,0.007329364617665646,0.9190279245376587,0.0033215384930372236,0.000230308691971004,8.233433472923934e-05,0.001262236968614161,0.021229572221457316,0.04011986404657364,984249.8125,4587095.5
108000,0,0.00721,0.007329305013020815,0.9182683229446411,0.003305010125041008,0.0002305043861269951,8.172408561222254e-05,0.0013025002554059029,0.022491808375164225,0.03992524743080139,987305.875,4583927.0
110000,0,0.00721,0.007329444090525328,0.9174249768257141,0.0033481553196907043,0.00026066028513014314,8.864958654157818e-05,0.0013432344421744347,0.023794308630570127,0.039925120770931244,990722.5625,4580813.0
112000,0,0.00721,0.007329265276590946,0.9165977239608765,0.0032873161137104033,0.0002466672332957387,8.606364135630428e-05,0.0013858819147571921,0.025137544004067137,0.039935462176799774,994063.5,4577576.0
114000,0,0.00721,0.007329205671946226,0.9158324599266052,0.0032391685992479323,0.0002307383343577385,8.110288763418794e-05,0.0014265513746067882,0.026523425802409007,0.040060076862573624,997126.3125,4574352.0
116000,0,0.00721,0.007329205671946226,0.9151135087013245,0.003229296952486038,0.00022548628039658069,7.677958346903324e-05,0.0014654671540483832,0.02794997624569322,0.040106117725372314,999996.9375,4571269.5
118000,0,0.00721,0.007329185803731264,0.9144254922866821,0.003222673013806343,0.00022361755836755034,7.404774078167975e-05,0.0015034147072583437,0.029415442934080317,0.04010595753788948,1002751.5625,4568325.5
120000,0,0.00721,0.007329185803731264,0.9137552976608276,0.003221430256962776,0.0002231898019090295,7.183108245953917e-05,0.0015409758780151606,0.030918857292092695,0.04016943275928497,1005440.25,4565504.5
122000,0,0.00721,0.007329185803731264,0.9131212830543518,0.003227011486887932,0.00021813863422721623,6.915252306498587e-05,0.0015782631235197186,0.03245983375218446,0.04016938433051109,1007981.5625,4562787.0
124000,0,0.00721,0.007329165935516357,0.9125113487243652,0.003219202160835266,0.00021134540438652038,6.608580006286501e-05,0.0016149597940966487,0.034038095245889674,0.03949736803770065,1010422.9375,4560172.0
126000,0,0.00721,0.007329205671946226,0.9119231700897217,0.0032003574073314668,0.00020658650901168583,6.351625779643655e-05,0.0016510682180523872,0.03565305562206293,0.03949727490544319,1012771.875,4557661.0
128000,0,0.00721,0.007329165935516357,0.9113538861274719,0.0032100528478622432,0.00020494263153523207,6.14694319665432e-05,0.001686707022599876,0.03730412186105485,0.03953257203102112,1015055.0,4555249.5
130000,0,0.00721,0.007329006989796993,0.9108282923698425,0.003218303248286247,0.0002008270239457488,5.804845131933689e-05,0.0017218160210177302,0.03899082969856198,0.03956068307161331,1017163.875,4552915.0
132000,0,0.00721,0.007328967253367125,0.9103420376777649,0.0032244976609945293,0.00019405510975047945,5.489029572345316e-05,0.0017557272221893072,0.04071264455542649,0.03888004645705223,1019107.3125,4550704.0
134000,0,0.00721,0.007328927516937256,0.9098870754241943,0.0032289601862430573,0.0001878916984423995,5.157318082638085e-05,0.001788581139408052,0.042468371079123865,0.03891518712043762,1020924.6875,4548621.5
136000,0,0.00721,0.007328887780507443,0.9094581007957458,0.0032313294708728787,0.0001817063079215586,4.781015159096568e-05,0.001820703037083149,0.04425695198570127,0.03888009488582611,1022634.125,4546679.0
138000,0,0.00721,0.007328808307647705,0.9090553522109985,0.00323500856757164,0.0001785903936251998,4.4950784649699925e-05,0.0018520578742027283,0.04607765467353846,0.0389154814183712,1024237.875,4544842.0
140000,0,0.00721,0.007328768571217892,0.908675491809845,0.0032366454601287843,0.0001742133521474898,4.2409653542563315e-05,0.0018828831380233169,0.047929711965664576,0.03849966451525688,1025750.375,4543134.5
142000,0,0.00721,0.007328808307647705,0.9083150029182434,0.003239281475543976,0.00017310939729213714,4.120171652175485e-05,0.0019131716107949615,0.04981259428878064,0.038504235446453094,1027188.375,4541521.5
144000,0,0.00721,0.007328689098358154,0.9079698920249939,0.0032446220517158507,0.0001715797232463956,4.017577157355844e-05,0.0019430231768637896,0.051725766132406245,0.03850412368774414,1028566.4375,4539993.0
146000,0,0.00721,0.007328689098358154,0.9076323509216309,0.0032414261251688,0.00017025844426825644,3.929879167117178e-05,0.0019727088510990143,0.053668790007761966,0.038471151143312454,1029914.625,4538544.5
148000,0,0.00721,0.007328609625498472,0.9072953462600708,0.003238445147871971,0.00017334329895675183,3.920544404536486e-05,0.002002288121730089,0.055641498626030336,0.03850417956709862,1031266.9375,4537140.5
150000,0,0.00721,0.0073286493619282855,0.9069421291351318,0.0032366801053285597,0.00017821338260546327,4.109554865863174e-05,0.0020322687923908234,0.05764378628209914,0.0384993776679039,1032692.0625,4535766.5
152000,0,0.00721,0.007328609625498472,0.9065427184104919,0.0032441437244415286,0.00018932584207504986,4.572204197756946e-05,0.002063525142148137,0.05967605554015125,0.03849928826093674,1034313.9375,4534368.5
154000,0,0.00721,0.007328609625498472,0.9060100317001343,0.0032819882035255428,0.00020883495453745128,5.300524062477052e-05,0.0020980595145374537,0.06173957975097681,0.03849923983216286,1036508.5625,4532827.0
156000,0,0.00721,0.007328609625498472,0.9056130647659302,0.0032996587455272675,0.00018406067974865436,4.30249550845474e-05,0.002133417408913374,0.06383763926551426,0.0384993702173233,1038093.8125,4531075.0
158000,0,0.00721,0.007328609625498472,0.9052752256393433,0.0033059950917959215,0.0001768052577972412,3.928772930521518e-05,0.002162850694730878,0.06597105830424214,0.038499269634485245,1039425.8125,4529433.0
160000,0,0.00721,0.007328609625498472,0.9049947261810303,0.003315328806638718,0.0001693053403869271,3.541807236615568e-05,0.0021891058422625065,0.06813390923180367,0.03849930316209793,1040522.75,4527958.0
162000,0,0.00721,0.007328609625498472,0.9047228693962097,0.003314617276191711,0.00016898806206882002,3.3830749453045426e-05,0.0022142466623336077,0.07032301670388068,0.038511570543050766,1041600.75,4526648.0
164000,0,0.00721,0.0073285698890686035,0.904459536075592,0.003312498331069946,0.0001635742839425802,3.1523694633506236e-05,0.002239449415355921,0.07253726359904493,0.03851167857646942,1042640.5,4525460.5
166000,0,0.00721,0.007328609625498472,0.9042048454284668,0.0033163309097290036,0.00015895743854343888,2.8093985747545954e-05,0.0022646235302090645,0.07477671348006214,0.038617417216300964,1043657.6875,4524345.5
168000,0,0.00721,0.0073286493619282855,0.9039630889892578,0.0033188514411449433,0.00015366033185273408,2.552814839873463e-05,0.0022899270989000797,0.07704133631177927,0.038634058088064194,1044624.0625,4523291.0
170000,0,0.00721,0.007328609625498417,0.9037275910377502,0.003323465213179588,0.0001489553484134376,2.385125117143616e-05,0.0023147689644247293,0.07933126247935678,0.038638729602098465,1045563.625,4522273.0
172000,0,0.00721,0.007328609625498417,0.9034954309463501,0.003329050913453102,0.0001457812380976975,2.2229764726944265e-05,0.002339352620765567,0.08164603307359601,0.03863837942481041,1046492.4375,4521276.0
174000,0,0.00721,0.007328530152638735,0.903261661529541,0.0033207859843969343,0.00014632099773734806,2.16807282413356e-05,0.0023643109016120434,0.08398538732417608,0.03863370418548584,1047431.9375,4520344.5
176000,0,0.00721,0.0073285698890686035,0.9030296206474304,0.0033083342015743254,0.00014693943085148932,2.138737181667238e-05,0.002389466157183051,0.08634969892428006,0.03863861411809921,1048371.6875,4519427.0
178000,0,0.00721,0.0073285698890686035,0.9028071761131287,0.0033081054687499997,0.00014537549577653408,2.072747302008793e-05,0.0024144116323441267,0.08873916461580182,0.038633793592453,1049263.875,4518525.0
180000,0,0.00721,0.0073285698890686035,0.9025912284851074,0.0033147238194942475,0.0001438062754459679,1.995651109609753e-05,0.0024390099570155144,0.0911535760153153,0.03863387554883957,1050130.25,4517630.0
182000,0,0.00759,0.007708370685577393,0.9017864465713501,0.003337625041604042,0.0001786688342690468,4.6656507765874264e-05,0.002480162773281336,0.09359258434251631,0.03858599811792374,1054326.125,4516355.0
184000,0,0.00759,0.007708251476287842,0.9013806581497192,0.0033406469970941543,0.0001759107457473874,4.246883327141404e-05,0.0025145122781395912,0.09607274874561215,0.038586199283599854,1055951.875,4514668.5
186000,0,0.00759,0.007708291212717655,0.9010041356086731,0.0033314321190118785,0.00017429367871955038,4.079706268385053e-05,0.0025431669782847166,0.09858725869544531,0.038479242473840714,1057460.375,4513037.5
188000,0,0.00759,0.0077082117398580285,0.9006593227386475,0.0033335886895656582,0.00017272954573854804,3.941047179978341e-05,0.0025693713687360287,0.10113042474240745,0.038479242473840714,1058830.625,4511503.5
190000,0,0.00759,0.007708132266998291,0.9003349542617798,0.003331339359283447,0.0001722272951155901,3.814366646111011e-05,0.0025942795909941196,0.10369979774095799,0.038583703339099884,1060123.0,4510064.0
192000,0,0.00759,0.007708132266998291,0.9000239968299866,0.0033292200416326525,0.0001737947110086679,3.714875492732972e-05,0.0026184520684182644,0.10629407593496824,0.04071108624339104,1061363.375,4508712.0
194000,0,0.00759,0.007708092530568478,0.8997195363044739,0.0033264290541410446,0.0001733694225549698,3.653779567684978e-05,0.0026419623754918575,0.108912526373572,0.04071100056171417,1062583.25,4507406.5
196000,0,0.00759,0.007707973321278927,0.8993998169898987,0.0033251222223043444,0.00017502617556601762,3.752447082661092e-05,0.0026659180875867605,0.11155449177586223,0.04071097820997238,1063874.25,4506152.5
198000,0,0.00759,0.007707973321278927,0.8990830779075623,0.003319988027215004,0.0001733571640215814,3.58253950253129e-05,0.0026908176951110363,0.11422041195892478,0.04073970764875412,1065146.125,4504876.5
200000,0,0.00759,0.00770801305770874,0.8988112211227417,0.003315642848610878,0.0001694588456302881,3.2882779487408696e-05,0.002714205766096711,0.11691123174951161,0.04073970764875412,1066227.0,4503645.0
202000,0,0.00759,0.0077079733212788715,0.8985571265220642,0.0033130344003438946,0.0001620755065232515,2.893719647545367e-05,0.0027357786893844604,0.11962543728277768,0.040739525109529495,1067235.125,4502477.5
204000,0,0.00759,0.0077078938484191895,0.8983148336410522,0.0033097334206104276,0.00015509927179664374,2.5687098968774077e-05,0.002757274778559804,0.12236121457517828,0.040740881115198135,1068200.5,4501418.0
206000,0,0.00759,0.007707933584849003,0.8980845808982849,0.003305038809776306,0.00014936483930796384,2.3046058777254073e-05,0.002778206951916218,0.12511848958656874,0.040740717202425,1069120.0,4500392.0
208000,0,0.00759,0.0077078938484191895,0.8978585004806519,0.0033009342849254606,0.00014534023357555269,2.1066390036139638e-05,0.00279841385781765,0.1278966967713156,0.04076308757066727,1070021.875,4499400.5
210000,0,0.00759,0.007707933584849003,0.8976419568061829,0.003296058624982834,0.00014361082576215268,1.9609965966083107e-05,0.002819090848788619,0.13069511272460904,0.04076319560408592,1070888.125,4498502.5
212000,0,0.00759,0.0077078938484191895,0.897432804107666,0.0032940197736024855,0.00014272630214691163,1.917368936119601e-05,0.002839792752638459,0.13351420124509122,0.040763016790151596,1071727.625,4497652.0
214000,0,0.00759,0.0077078938484191895,0.897223174571991,0.0032962992787361144,0.00014271839754655957,1.9024327048100532e-05,0.0028605388943105936,0.13635399446339097,0.04076319932937622,1072571.625,4496795.5
216000,0,0.00759,0.007707933584849003,0.8970123529434204,0.0032976195216178894,0.0001430758275091648,1.8947129137814046e-05,0.002881221706047654,0.13921453475468543,0.04076292738318443,1073420.75,4495945.0
218000,0,0.00759,0.007707854111989321,0.8968104720115662,0.003300510346889496,0.0001415218343026936,1.815385912777856e-05,0.0029018791392445564,0.14209575855620887,0.04076305031776428,1074228.25,4495115.5
220000,0,0.00759,0.007707854111989321,0.8966174125671387,0.0033007036894559857,0.0001397570827975869,1.746205671224743e-05,0.0029218189883977175,0.144997638626776,0.04076295346021652,1074998.0,4494279.5
222000,0,0.00759,0.007707814375559452,0.8964329361915588,0.0033005613833665846,0.0001391402678564191,1.7332431161776183e-05,0.002940936479717493,0.14791945901215758,0.040817178785800934,1075735.875,4493472.0
224000,0,0.00759,0.007707774639129639,0.8962526917457581,0.0033010270446538923,0.00013869019458070397,1.705160248093307e-05,0.0029597782995551825,0.15086039386206057,0.040817275643348694,1076451.625,4492698.0
226000,0,0.00759,0.007707774639129639,0.8960793018341064,0.00330035425722599,0.000138463475741446,1.6848380619194357e-05,0.002978607779368758,0.1538201723944464,0.04083375632762909,1077144.625,4491965.0
228000,0,0.00759,0.007707814375559452,0.8959077000617981,0.0032978713512420653,0.0001389816403388977,1.7179646238218994e-05,0.0029974107164889574,0.15679878133796837,0.04083374887704849,1077833.375,4491261.5
230000,0,0.00759,0.007707695166269957,0.8957195281982422,0.0033038996160030367,0.0001418547355569899,1.922802912304178e-05,0.003016609465703368,0.15979619484842505,0.04082994908094406,1078595.75,4490545.0
232000,0,0.00759,0.007707774639129639,0.8954598903656006,0.003283636271953583,0.0001497161341831088,2.4729044525884092e-05,0.003039447357878089,0.16281280501262035,0.03985818475484848,1079668.25,4489775.0
234000,0,0.00759,0.007707814375559452,0.8951972723007202,0.0032642193138599394,0.0001481292420066893,2.4722263333387673e-05,0.0030634053982794285,0.1658522521376678,0.039858799427747726,1080733.125,4488828.5
236000,0,0.00759,0.007707774639129639,0.8949387073516846,0.003246020898222923,0.00014788439730182288,2.500556583981961e-05,0.003085172502323985,0.1689156552076408,0.03985820338129997,1081777.625,4487829.5
238000,0,0.00759,0.007707854111989321,0.8946428894996643,0.0032629903405904767,0.00016359935980290172,3.164916706737131e-05,0.0031072606798261404,0.17200082817562606,0.03985835239291191,1082986.5,4486821.5
240000,0,0.00759,0.007707695166269957,0.8942314982414246,0.003245846927165985,0.00018690694123506545,4.210334445815533e-05,0.0031367489136755466,0.17510808908828285,0.0398581326007843,1084692.375,4485642.0
242000,0,0.00759,0.007707615693410275,0.8938446044921875,0.003250652924180031,0.000183198822196573,4.0938021265901624e-05,0.003165935166180134,0.17824483567365196,0.039858393371105194,1086264.125,4484235.0
244000,0,0.00759,0.007707575956980406,0.8935483694076538,0.0032497316598892215,0.00017172275111079215,3.506384964566678e-05,0.00318764615803957,0.18141076944284823,0.03986304998397827,1087436.0,4482860.0
246000,0,0.00759,0.00770757595698035,0.8933088779449463,0.003257392346858978,0.0001520494115538895,2.6941523537971078e-05,0.0032038120552897453,0.18459841490239587,0.03987513482570648,1088373.0,4481643.0
248000,0,0.00759,0.007707536220550537,0.8930917382240295,0.003270275890827179,0.00014377580955624578,2.183543110731989e-05,0.003218534868210554,0.18780222602636304,0.039891768246889114,1089226.0,4480598.0
250000,0,0.00759,0.00770757595698035,0.8928917646408081,0.0032770995050668715,0.00013815057463943957,1.8097001884598285e-05,0.003232778748497367,0.19102076112740424,0.03989241272211075,1090011.0,4479647.0
252000,0,0.00759,0.00770757595698035,0.8927190899848938,0.0032794468104839322,0.0001355840009637177,1.6007368685677648e-05,0.003246329491958022,0.1942535415057161,0.03989188000559807,1090694.375,4478805.5
254000,0,0.00759,0.007707536220550537,0.8925571441650391,0.003279854357242584,0.00013486656825989485,1.5816179802641274e-05,0.0032588490284979343,0.19749986960069027,0.03989192098379135,1091326.25,4478020.0
256000,0,0.00759,0.007707496484120668,0.8924115896224976,0.0032808903604745862,0.00013420042814686893,1.5123053162824361e-05,0.003271650755777955,0.20075872095749464,0.03989188000559807,1091900.375,4477334.5
258000,0,0.00759,0.007707496484120668,0.8922719955444336,0.003283509984612465,0.00013445888180285692,1.5201461792457849e-05,0.0032840901985764503,0.20403037264459517,0.03989601135253906,1092451.75,4476681.5
260000,0,0.00759,0.0077074567476908,0.8921462893486023,0.0032858181744813914,0.00013469052501022814,1.4926606672815978e-05,0.0032966972794383764,0.2073144633088329,0.03954169526696205,1092952.5,4476127.5
262000,0,0.00797,0.008087456226348877,0.8914878368377686,0.0033144835382699967,0.00017022833926603196,3.702541871462017e-05,0.0033294139429926872,0.21061115988977935,0.039549559354782104,1096560.625,4475239.5
264000,0,0.00797,0.008087337017059326,0.8912066221237183,0.0033171012997627253,0.00016628899611532687,3.295753849670291e-05,0.0033531540539115667,0.21394057453126397,0.03954949975013733,1097681.0,4474014.5
266000,0,0.00797,0.00808737675348914,0.8909595012664795,0.0033195231109857557,0.00015363931888714432,2.7301005320623518e-05,0.0033702137880027294,0.21729372974932876,0.03955585137009621,1098658.375,4472859.0
268000,0,0.00797,0.008087337017059326,0.8907312750816345,0.00332183837890625,0.00014527406310662627,2.307537943124771e-05,0.003385059768334031,0.22066394283883956,0.03953511267900467,1099557.125,4471807.0
270000,0,0.00797,0.00808737675348914,0.8905163407325745,0.0033221762627363206,0.00014018974034115672,2.018696832237765e-05,0.003398176748305559,0.22404900330566552,0.03954082727432251,1100409.75,4470824.5
272000,0,0.00797,0.00808737675348914,0.8903171420097351,0.003314724937081337,0.00013766101328656076,1.8243769591208545e-05,0.003411337034776807,0.22744718145095494,0.039555780589580536,1101202.875,4469941.5
274000,0,0.00797,0.008087337017059326,0.8901310563087463,0.00330938845872879,0.00013673275243490933,1.7434176697861403e-05,0.0034237646032124758,0.23085851778723981,0.03955575078725815,1101942.875,4469118.5
276000,0,0.00797,0.008087337017059326,0.8899493217468262,0.00330464206635952,0.0001366481417790055,1.7590644711162894e-05,0.0034354734234511852,0.2342822823904523,0.0395660400390625,1102662.125,4468303.0
278000,0,0.00797,0.008087217807769775,0.8897736072540283,0.0032980386167764664,0.00013593441108241677,1.716809347271919e-05,0.003447473980486393,0.23771775604673412,0.03949878364801407,1103367.0,4467553.0
280000,0,0.00797,0.008087257544199589,0.8896052837371826,0.003292250260710716,0.00013580649392679333,1.6940118803177027e-05,0.0034595164470374584,0.24116522932872858,0.03931253030896187,1104038.5,4466838.0
