step,leg,pc,pc_meas,sw,ca_iface,ca_bulk,plate_leak,scrubbed,u_max,m_red,m_blue
104000,0,0.007010000000000001,0.007018009821573912,0.9133226275444031,0.003547171503305435,0.00019945071544498206,0.0036544424947351217,0.13216206863500246,0.02169218100607395,215635.328125,621279.1875
106000,0,0.007010000000000001,0.00701793034871423,0.9125365614891052,0.003535369038581848,0.00020096797961741684,0.003654239233583212,0.13581651043124565,0.02169148623943329,216075.75,620850.125
108000,0,0.007010000000000001,0.007017970085144043,0.911713719367981,0.0035118181258440018,0.00020173985976725816,0.003654096508398652,0.1394707503633208,0.02169051393866539,216537.921875,620414.0
110000,0,0.007010000000000001,0.007017970085144043,0.9108083248138428,0.0034912824630737305,0.00020670166704803706,0.0036572881508618593,0.14312484477624365,0.021688958629965782,217047.453125,619947.0625
112000,0,0.007010000000000001,0.00701793034871423,0.9097776412963867,0.0034719489514827727,0.00021383052226155993,0.0036678314208984375,0.14678213199578294,0.02178705669939518,217628.359375,619428.6875
114000,0,0.007010000000000001,0.00701793034871423,0.908575177192688,0.003447718173265457,0.00023060906678438184,0.0036841691471636295,0.15044996341668138,0.021796278655529022,218306.984375,618833.0
116000,0,0.007010000000000001,0.00701793034871423,0.9071205258369446,0.0034377023577690123,0.00026065693236887455,0.0037039569579064846,0.1541341341936595,0.021812524646520615,219129.578125,618131.5625
118000,0,0.007010000000000001,0.0070181290308634625,0.905265748500824,0.003465241566300392,0.00030158692970871925,0.0037301229313015938,0.1578380927813805,0.021861989051103592,220180.28125,617261.4375
120000,0,0.007010000000000001,0.007018248240153013,0.9026997685432434,0.0037224814295768738,0.0004172563087195158,0.0037715204525738955,0.1615682157126821,0.021905578672885895,221639.8125,616125.875
122000,0,0.007010000000000001,0.007018963495890318,0.8991080522537231,0.0035644248127937317,0.0003729627234861254,0.0038429899141192436,0.16533973523393342,0.021899856626987457,223673.0,614422.0625
124000,0,0.007010000000000001,0.007018844286600767,0.8962901830673218,0.003479662537574768,0.00031008205842226745,0.003882229793816805,0.16918272491522202,0.021875398233532906,225246.3125,612748.375
126000,0,0.007010000000000001,0.007018605868021666,0.8937414288520813,0.003460699692368507,0.0002928450237959623,0.003907425794750452,0.1730649551747001,0.021876707673072815,226667.515625,611230.375
128000,0,0.007010000000000001,0.007018367449442564,0.8916047811508179,0.003474842011928558,0.0002560694236308336,0.003919271286576986,0.17697238096945056,0.021875962615013123,227853.4375,609905.3125
130000,0,0.007010000000000001,0.007018188635508238,0.8898933529853821,0.003485981002449989,0.00024042590521275995,0.003923449665307999,0.18089165132470497,0.02185571938753128,228799.9375,608808.5625
132000,0,0.007010000000000001,0.00701793034871423,0.8884308338165283,0.0035346478223800657,0.0002244374016299844,0.003928517922759056,0.18481510238699683,0.021834908053278923,229611.953125,607906.125
134000,0,0.007010000000000001,0.007017890612284361,0.8871660828590393,0.0035391900688409804,0.00021691499277949332,0.003937998320907354,0.1887436198440946,0.021802527830004692,230311.234375,607112.5625
136000,0,0.007010000000000001,0.007017652193705259,0.8862270712852478,0.003539864718914032,0.00019072778522968292,0.003944558557122946,0.19268161956198582,0.021738341078162193,230827.765625,606491.4375
138000,0,0.007010000000000001,0.007017532984415709,0.8854755163192749,0.0035340458154678347,0.00019266813760623335,0.003951488994061947,0.19662617858477005,0.02166358008980751,231241.484375,606000.25
140000,0,0.007010000000000001,0.007017532984415709,0.8848700523376465,0.003532776981592178,0.00018489909125491978,0.003961764741688967,0.2005776671131707,0.021644968539476395,231574.71875,605605.9375
142000,0,0.007010000000000001,0.00701749324798584,0.8843772411346436,0.003528331592679024,0.00015948512591421602,0.0039744130335748196,0.20453943185485968,0.021583953872323036,231846.3125,605288.4375
144000,0,0.00841,0.008417169253031431,0.8791361451148987,0.0035646606236696245,0.00032944853883236646,0.004113462753593922,0.20851384395711192,0.021306801587343216,235655.34375,603631.5
146000,0,0.00841,0.008416493733723995,0.8762993812561035,0.003542717546224594,0.000312685314565897,0.004179819021373987,0.21262730671070584,0.021413428708910942,237237.484375,601945.5
148000,0,0.00841,0.008416334788004576,0.8735353946685791,0.0035380441695451736,0.0003066545119509101,0.004240219946950674,0.21680712573207983,0.021491076797246933,238786.75,600376.0625
150000,0,0.00841,0.008416136105855343,0.870974600315094,0.003538210317492485,0.0003007996128872037,0.004294202663004398,0.22104734381638536,0.02148565836250782,240218.09375,598894.1875
152000,0,0.00841,0.008416056632995605,0.8683404922485352,0.003564661368727684,0.00032400086056441065,0.004349967464804649,0.22534154741071233,0.02153126709163189,241706.140625,597477.9375
154000,0,0.00841,0.008415897687276241,0.8659242987632751,0.0034992609173059466,0.0002920706057921052,0.004400833044201136,0.22969151487551698,0.02151244319975376,243052.375,596057.75
156000,0,0.00841,0.008415699005126953,0.8635697364807129,0.0034229077398777005,0.00030444904696196317,0.004447010811418295,0.23409234605707296,0.021519692614674568,244377.59375,594753.3125
158000,0,0.00841,0.008415579795837402,0.860927164554596,0.00335257463157177,0.0003574979258701205,0.004501212388277054,0.23853935733415255,0.021537771448493004,245879.96875,593389.9375
160000,0,0.00841,0.00841550032297772,0.8577948212623596,0.0034011777490377424,0.00043063168413937086,0.004575314931571484,0.24304056879110703,0.021506475284695625,247668.5,591833.6875
162000,0,0.00841,0.008416016896565792,0.8540254831314087,0.00343196727335453,0.00045441454276442525,0.004653695970773697,0.24761588465400108,0.021357180550694466,249812.296875,589932.5625
164000,0,0.00841,0.008416056632995605,0.8508266806602478,0.0034273602068424225,0.00035979447420686483,0.004676263313740492,0.2522695806247748,0.021357320249080658,251585.96875,588032.9375
166000,0,0.00841,0.008416096369425474,0.8481010794639587,0.0033615332096815108,0.00031393473036587236,0.004666695836931467,0.2569458439385153,0.02144177444279194,253092.515625,586376.6875
168000,0,0.00841,0.008416096369425474,0.8456259369850159,0.0033274393528699873,0.0003146465867757797,0.00466032512485981,0.2616125379128016,0.021512329578399658,254471.171875,584932.3125
170000,0,0.00841,0.008416056632995605,0.8431264162063599,0.0033113081008195877,0.0003338469890877604,0.004678579978644848,0.26627286070935496,0.021514350548386574,255878.328125,583560.4375
172000,0,0.00841,0.008416136105855343,0.84034663438797,0.003333920985460281,0.00038457096088677644,0.004713249858468771,0.2709514402223385,0.02152221091091633,257457.46875,582115.125
174000,0,0.00841,0.008416295051574707,0.8371416926383972,0.003403019905090332,0.00044992747716605664,0.004763306118547916,0.2756646891494847,0.02148175984621048,259285.46875,580486.0
176000,0,0.00841,0.008416374524434445,0.8335105180740356,0.0033074162900447843,0.0004769205581396818,0.004813283681869507,0.2804279966650165,0.021379947662353516,261352.203125,578612.1875
178000,0,0.00841,0.008416612943013546,0.829285740852356,0.0032548446208238604,0.0005708538927137851,0.0048712510615587234,0.2852412808125473,0.02132416144013405,263769.84375,576486.5
180000,0,0.00841,0.008416970570882198,0.8241995573043823,0.0031895451247692104,0.0006307746283710003,0.0049459910951554775,0.29011253373675117,0.021168017759919167,266681.0625,573919.125
182000,0,0.00841,0.008417248725891113,0.8186758160591125,0.003120319917798042,0.0006619327235966921,0.005016613751649857,0.2950585262288905,0.02109854482114315,269821.59375,571007.5
184000,0,0.00841,0.008417288462320982,0.8132049441337585,0.0032169468700885768,0.0008552763611078262,0.005063923541456461,0.30007513998054036,0.021098461002111435,272909.53125,567997.125
186000,0,0.00841,0.008417606353759766,0.8069261312484741,0.0032339684665203096,0.0008155438117682934,0.005131825804710388,0.3051390649189807,0.025177501142024994,276501.53125,564744.375
188000,0,0.00841,0.008417963981628418,0.8003473877906799,0.0033016018569469448,0.0006915693171322346,0.005212427116930485,0.31027089165501365,0.021274391561746597,280228.5625,561172.625
190000,0,0.00841,0.008418103059132875,0.7944791316986084,0.003385132178664207,0.0005910830106586217,0.0052968780510127544,0.3154833197032667,0.021202465519309044,283496.71875,557740.25
192000,0,0.00841,0.008418083190917969,0.7894220352172852,0.003317081183195114,0.0005162761546671391,0.005389583762735128,0.32078019821994075,0.021107647567987442,286296.46875,554717.5625
194000,0,0.00841,0.008418023586273193,0.7853391170501709,0.0033126942813396453,0.00045094825327396393,0.0054817115887999535,0.32616978337965974,0.021129420027136803,288539.96875,552215.625
196000,0,0.00841,0.008417805035909054,0.7819108963012695,0.003312460333108902,0.00041751549579203127,0.005584056954830885,0.33165149264015326,0.02125793695449829,290429.46875,550141.625
198000,0,0.00841,0.008417765299479185,0.7788747549057007,0.0033239264041185377,0.00039970306679606434,0.0057020774111151695,0.3372355514576293,0.02134636975824833,292115.25,548356.0
200000,0,0.00841,0.008417725563049316,0.7760875821113586,0.003353115916252136,0.00038836963940411804,0.005827144719660282,0.34293762980006703,0.021441670134663582,293669.8125,546746.875
202000,0,0.00841,0.008417685826619503,0.77354496717453,0.003364860266447067,0.00037929113022983074,0.005942157469689846,0.34876477312274345,0.02144569344818592,295084.375,545268.125
204000,0,0.00841,0.008417606353759766,0.7712191343307495,0.0034163154661655424,0.00039429054595530033,0.006031411234289408,0.3547069296611107,0.021475130692124367,296387.28125,543944.875
206000,0,0.00841,0.008417606353759766,0.7690224051475525,0.0033941343426704407,0.0003535552881658077,0.006095894146710634,0.36073833949841627,0.021521739661693573,297606.28125,542660.0
208000,0,0.00841,0.008417606353759766,0.7671895623207092,0.003395882248878479,0.0003510484239086508,0.0061236717738211155,0.3668342345764495,0.021583769470453262,298620.5,541574.75
210000,0,0.00841,0.00841754674911499,0.765510618686676,0.003394465893507004,0.00033490967471152546,0.006141591817140579,0.3729579068159319,0.021606460213661194,299554.78125,540598.9375
212000,0,0.00841,0.008417407671610533,0.7639625668525696,0.00339679941534996,0.0003351605264469981,0.006162391044199467,0.37909949537344345,0.02164808288216591,300421.75,539717.6875
214000,0,0.00841,0.008417407671610533,0.7624603509902954,0.003395074605941772,0.00032813665457069873,0.0061934287659823895,0.38526188502065906,0.02167227678000927,301262.65625,538863.0625
216000,0,0.00841,0.008417367935180664,0.7611413598060608,0.003392798081040382,0.0003236744785681367,0.006230302155017853,0.391455314717964,0.02172989957034588,301995.21875,538093.4375
218000,0,0.00841,0.008417288462320982,0.759951114654541,0.0033931031823158262,0.0003187493653967976,0.00628003990277648,0.39768562059827217,0.021734680980443954,302657.875,537403.1875
220000,0,0.00841,0.008417288462320982,0.7588645219802856,0.0033967740833759307,0.0003121132962405682,0.00634097820147872,0.40396565724141964,0.021795962005853653,303263.78125,536776.0625
222000,0,0.00841,0.008417248725891113,0.7578665614128113,0.003404286131262779,0.000312788737937808,0.006390410475432873,0.41030663544289836,0.021799074485898018,303820.1875,536201.5
224000,0,0.00841,0.0084172089894613,0.7569403052330017,0.0034058157354593275,0.00031500135082751507,0.006440785247832537,0.4166970477809764,0.021802600473165512,304337.625,535671.375
226000,0,0.00841,0.008417169253031431,0.7560625076293945,0.0034144587814807894,0.00031618729699403044,0.0064667994156479836,0.42313783163182506,0.021873589605093002,304829.875,535175.125
228000,0,0.00841,0.00841708978017175,0.7552028894424438,0.0034165747463703153,0.0003181000472977757,0.006473398767411709,0.42960463011615047,0.02186955139040947,305314.125,534696.1875
230000,0,0.00841,0.00841708978017175,0.7543479204177856,0.0034156404435634613,0.00032069776207208637,0.006480703596025705,0.43607802934922346,0.021938763558864594,305795.6875,534219.75
232000,0,0.00841,0.008417129516601562,0.7534980177879333,0.0034131057560443877,0.00032520678360015154,0.006498000584542751,0.44255873294524917,0.021899867802858353,306274.90625,533748.5625
234000,0,0.00841,0.008417129516601562,0.7526293396949768,0.0034029133617877955,0.0003314533736556769,0.00653038639575243,0.4490567344611145,0.02191118150949478,306767.03125,533273.8125
236000,0,0.00841,0.008417169253031431,0.7517094016075134,0.00338997021317482,0.0003401073394343257,0.006550563033670187,0.45558711945988306,0.021917711943387985,307290.8125,532780.0
238000,0,0.00841,0.008417169253031431,0.7506793141365051,0.003365230560302734,0.00035266533959656956,0.006547007709741592,0.46213768528752097,0.02188178524374962,307880.65625,532238.1875
240000,0,0.00841,0.0084172089894613,0.7494572401046753,0.003327557817101478,0.00038126488216221326,0.006515078712254763,0.46868469672255286,0.021901831030845642,308585.59375,531610.5625
242000,0,0.00841,0.008417288462320982,0.7478869557380676,0.003277745470404625,0.00044741895981132985,0.006471037864685059,0.4751997731065012,0.021821575239300728,309498.65625,530827.8125
244000,0,0.00841,0.00841732819875085,0.7456756234169006,0.0032269839197397233,0.0005794933531433344,0.006437312811613083,0.48167081050552496,0.021732259541749954,310795.90625,529757.8125
246000,0,0.00841,0.008417606353759766,0.7425246238708496,0.0031976066529750824,0.0006956446450203657,0.006450505927205086,0.48810812657676705,0.021530482918024063,312642.8125,528223.1875
248000,0,0.00841,0.008417884508768736,0.7388584613800049,0.0032244056463241575,0.000674829538911581,0.0064804223366081715,0.49455862924434313,0.021419377997517586,314752.1875,526311.75
250000,0,0.00841,0.008417963981628418,0.7352817058563232,0.003215820342302322,0.000624092435464263,0.006491410546004772,0.5010390525122739,0.021370859816670418,316766.25,524311.3125
252000,0,0.00841,0.008417924245198605,0.7319436073303223,0.003201897069811821,0.0005943507887423038,0.006482607685029507,0.5075304635239399,0.021377498283982277,318646.65625,522437.375
254000,0,0.00841,0.008417924245198605,0.7284175753593445,0.003202206641435623,0.0006009856704622507,0.006501012947410345,0.514013068880663,0.02134636975824833,320653.4375,520520.03125
256000,0,0.00841,0.008418083190917969,0.7245736122131348,0.003232418745756149,0.000595527607947588,0.006560480687767267,0.5205140836907185,0.021334389224648476,322851.84375,518456.71875
258000,0,0.00841,0.008418083190917969,0.7208716869354248,0.003214810788631439,0.0005581200588494539,0.006613822653889656,0.5270745662411309,0.021334335207939148,324937.15625,516380.5
260000,0,0.00841,0.008418122927347838,0.7173477411270142,0.0032080747187137604,0.0005428419448435306,0.006663138046860695,0.5336883893606819,0.021334506571292877,326919.375,514393.6875
262000,0,0.00841,0.008418043454488155,0.7139719128608704,0.0032148808240890503,0.0005367418751120567,0.0067109353840351105,0.5403515274075426,0.0213457103818655,328819.5,512492.46875
264000,0,0.00841,0.008418003718058287,0.710710883140564,0.0032288555055856706,0.0005355214234441519,0.006756593938916922,0.5470624609289325,0.02134234644472599,330656.71875,510659.65625
266000,0,0.00841,0.008417924245198605,0.7075549364089966,0.0032518386840820314,0.0005336221307516097,0.006790234241634607,0.553819055799172,0.021365851163864136,332435.25,508886.84375
268000,0,0.00841,0.008417924245198605,0.7044728994369507,0.00327189713716507,0.0005404558964073658,0.006812602281570435,0.5606092900408066,0.021940704435110092,334174.78125,507161.625
270000,0,0.00841,0.008417884508768736,0.7013835310935974,0.003286701440811157,0.0005625596735626459,0.0068404520861804485,0.5674218918567158,0.022286007180809975,335925.3125,505449.15625
272000,0,0.00841,0.008417805035909054,0.6981592178344727,0.0033117040991783144,0.0006008601281791925,0.006865878123790026,0.5742623453398801,0.025495948269963264,337762.4375,503685.75
274000,0,0.00841,0.008417844772338867,0.6947723627090454,0.0033189840614795685,0.0006138069555163383,0.006875777617096901,0.5811282262576378,0.02896665409207344,339690.71875,501828.875
276000,0,0.00841,0.008417844772338867,0.6913617849349976,0.0033117473125457765,0.000620513642206788,0.00685687642544508,0.5880040062030412,0.02975792996585369,341623.84375,499938.59375
278000,0,0.00841,0.008417884508768736,0.6877927184104919,0.0032961368560791016,0.0006612302269786597,0.006855443120002747,0.5948608803001798,0.028504811227321625,343660.75,497990.84375
280000,0,0.00841,0.008417924245198605,0.684087336063385,0.003265784308314323,0.0007136703468859195,0.0068509564734995365,0.6017163243515051,0.02781485952436924,345762.53125,495943.5
282000,0,0.00841,0.008418003718058287,0.6799983978271484,0.0032132655382156373,0.0006731371860951186,0.0068415687419474125,0.6085672803593434,0.02785193920135498,348107.15625,493737.03125
284000,0,0.00841,0.008418043454488155,0.6758942604064941,0.003199397772550583,0.0006492482032626867,0.006843675393611193,0.6154088495669521,0.027594681829214096,350439.21875,491469.96875
286000,0,0.00841,0.008418122927347838,0.6718279123306274,0.0032086838036775585,0.000652598449960351,0.006870601326227188,0.6222525272888697,0.02685856819152832,352742.9375,489206.21875
288000,0,0.00841,0.008418122927347838,0.6677581667900085,0.0032056801021099093,0.0006810090970247983,0.006911065429449081,0.6291231309434033,0.026451967656612396,355047.875,486940.09375
290000,0,0.00841,0.00841820240020752,0.6635975241661072,0.003186316043138504,0.0006900409702211618,0.00695814797654748,0.6360341949758685,0.0261257104575634,357419.03125,484654.375
292000,0,0.00841,0.008417805035909054,0.6592562794685364,0.004068542271852493,0.0010483606718480587,0.007016264367848635,0.6429923438837386,0.035975053906440735,359918.65625,482321.4375
294000,0,0.00841,0.008419533570607485,0.652649462223053,0.0032526917755603788,0.0008135369978845119,0.00719779497012496,0.6500086063889421,0.025689922273159027,363865.0,479087.6875
296000,0,0.00841,0.00841925541559857,0.6467770338058472,0.0032108761370182037,0.0007092231884598731,0.0072577646933496,0.6572064004277445,0.025214508175849915,367148.78125,475699.03125
298000,0,0.00841,0.008419056733449282,0.6414652466773987,0.0032151132822036744,0.0006547213532030582,0.007288616616278887,0.6644641637241102,0.02454647235572338,370119.53125,472637.53125
300000,0,0.00841,0.008418798446655273,0.6367157101631165,0.0032080568373203276,0.000627859542146325,0.0073427860625088215,0.671752781737373,0.023960504680871964,372774.625,469901.25
302000,0,0.00841,0.008418560028076172,0.6323651671409607,0.0032061558216810223,0.0006210597697645426,0.007437639869749546,0.6790955677998818,0.023181693628430367,375214.53125,467411.84375
304000,0,0.00841,0.008418440818786621,0.6282863616943359,0.003192915394902229,0.0006074406206607819,0.0075464751571416855,0.6865332090666152,0.02238786593079567,377508.1875,465091.15625
306000,0,0.00841,0.008418281873067257,0.624467134475708,0.0031777646392583845,0.0005983687937259674,0.007646824698895216,0.6940796832924343,0.021595193073153496,379654.9375,462918.5625
308000,0,0.00841,0.008418281873067257,0.620842695236206,0.0031632721424102784,0.0006153745111078024,0.007737522479146719,0.7017265079913295,0.02506619319319725,381697.90625,460870.46875
310000,0,0.00841,0.008418281873067257,0.617163896560669,0.003124724328517914,0.0006251334212720394,0.007795456796884537,0.7094640318674601,0.021121792495250702,383806.3125,458850.28125
312000,0,0.00841,0.00841820240020752,0.6134520173072815,0.0031455587595701213,0.0006419627927243709,0.007852081209421158,0.7172594868016995,0.02104104310274124,385915.875,456776.28125
314000,0,0.00841,0.008418043454488155,0.6096245646476746,0.003162392973899841,0.0006695495452731848,0.00790425669401884,0.7251115689424432,0.021109895780682564,388100.6875,454652.84375
316000,0,0.00841,0.008418043454488155,0.6056566834449768,0.0031555209308862684,0.0006740137934684754,0.007914598099887371,0.7330158274991072,0.021161552518606186,390362.0625,452447.125
